0,20,40,60,80,100
6068.45,775.13,856.72,995.47,1134.94,1254.82
6068.45,775.13,856.72,995.47,1134.94,1254.82
6068.45,775.13,856.72,995.47,1134.94,1254.82
6068.45,775.13,856.72,995.47,1134.94,1254.82
6068.45,775.13,856.72,995.47,1134.94,1254.82
6068.45,775.13,856.72,995.47,1134.94,1254.82
6068.45,775.13,856.72,995.47,1134.94,1254.82
6068.45,775.13,856.72,995.47,1134.94,1254.82
6068.45,775.13,856.72,995.47,1134.94,1254.82
6068.45,775.13,856.72,995.47,1134.94,1254.82
6068.45,775.13,856.72,995.47,1134.94,1254.82
6068.45,775.13,856.72,995.47,1134.94,1254.82
6068.45,775.13,856.72,995.47,1134.94,1254.82
6068.45,775.13,856.72,995.47,1134.94,1254.82
6068.45,775.13,856.72,995.47,1134.94,1254.82
6068.45,775.13,856.72,995.47,1134.94,1254.82
6068.45,775.13,856.72,995.47,1134.94,1254.82
6068.45,775.13,856.72,995.47,1134.94,1254.82
6068.45,775.13,856.72,995.47,1134.94,1254.82
6068.45,775.13,856.72,995.47,1134.94,1254.82
6068.45,775.13,856.72,995.47,1134.94,1254.82
6068.45,775.13,856.72,995.47,1134.94,1254.82
6068.45,775.13,856.72,995.47,1134.94,1254.82
6068.45,775.13,856.72,995.47,1134.94,1254.82
6068.45,775.13,856.72,995.47,1134.94,1254.82
6068.45,775.13,856.72,995.47,1134.94,1254.82
6068.45,775.13,856.72,995.47,1134.94,1254.82
6068.45,775.13,856.72,995.47,1134.94,1254.82
6068.45,775.13,856.72,995.47,1134.94,1254.82
6068.45,775.13,856.72,995.47,1134.94,1254.82
6068.45,775.13,856.72,995.47,1134.94,1254.82
6068.45,775.13,856.72,995.47,1134.94,1254.82
6068.45,775.13,856.72,995.47,1134.94,1254.82
6068.45,775.13,856.72,995.47,1134.94,1254.82
6068.45,775.13,856.72,995.47,1134.94,1254.82
6068.45,775.13,856.72,995.47,1134.94,1254.82
6068.45,775.13,856.72,995.47,1134.94,1254.82
6068.45,775.13,856.72,995.47,1134.94,1254.82
6068.45,775.13,856.73,995.47,1134.94,1254.82
6068.45,775.13,856.73,995.47,1134.94,1254.82
6068.45,775.13,856.73,995.47,1134.94,1254.82
6068.45,775.13,856.73,995.47,1134.94,1254.82
